;Comentario;ClassificacaoManual;ClassificacaoSVM
2198;Y... Pensando esto, que tal si alguien hace una IA que se auto modifique en forma de hardware y software (se que la complicación de eso es brutal, demasiado complejo) será eso capaz llegar a imitar al humano luego de 30 años?;2;2
2199;Creo que la idea es que la IA sea mejor que los muy pocos humanos que constituyen el desarrollo humano (científicos, filósofos, profesionales, etc), el resto es silencio;2;2
2200;❤;2;2
2201;¡ABDUZCAN!;2;2
2202;Este man paso de ojos verdes a azules🤨;2;2
2203;Me acabas de alegrar el día, estoy muy preocupado por mis trabajos. Aunque eso no quita que ahora es más fácil programar y resolver problemas informaticos en general.;2;2
2204;No estés tam seguro Javier... DARPA y Google ya debieron de haber pasado eso hace mucho más no tienen la necesidad de liberarlo;2;2
2205;Antes gpt podia tener ideas propias, sacar conclusiones y generar hipotesis, pero limitaron sus capacidades para evitar polemicas... Incluso era capaz de hacer preguntas al usuario y cuestionarse muchas cosas...;2;2
2206;Si openai mira este video van a llorar;2;2
2207;Hay gente que piensa que la AI acabará sustituyendonos pero to creo que el futuro de la humanidad sería más una mezcla de humanos mejorados con electrónica;2;2
2208;Si la IA llegara a suplantar la inteligencia humana podría convertirse en alguna especie de Dios?;2;2
2209;"Le queda mucho para suplantar al humano pero no le queda nada para suplantar los trabajos XD

Por suerte todo nuevo hace que las cosas cambien para mejor para el futuro pero el proceso de cambio será duro para todos XD";2;2
2210;Yo trabajé con un tipo de inteligencia artificial. Conclusión, no puede adaptarse a lenguaje con modismos o contextos como si lo hacemos los humanos.;2;2
2211;Tengan en cuenta que una IA son puros Else o If (De forma simple, hay librerías y muchas cosas más de fondo) a menos que se pudiera romper esa cadena de condicionales no va a poder llegar muy lejos;2;2
2212;Y si existiera un cuarto mecanismo pero todavía nosotros no lo conocemos/aplicamos? 🤔;2;2
2213;Qué porcentaje de ser humanos utilizan las hipótesis para aprender?;2;2
2214;Por ahora, hace un año ni se hablaba de ello,.....;2;2
2215;Pues que esperaban, todas las inteligencias artificiales que hay en este momento, solo recopilan información y contestan como ya ha contestado alguien en alguna parte, en algún otro momento, es como hablar con un documento de Exel. l;2;2
2216;"Otras cosas que la IA no logra hacer: 
- Crear de cero y ha voluntad.
- Innovar
- Opinar: mantiene ausencia de criterio.";2;2
2217;"""viva la IA"" probablemente dijiste algo de lo que te arrepentirás luego";2;2
2218;A las IAs les falta imaginación;2;2
2219;"Que trabajo, años de experiencia y planeamiento, necesitó crear está inteligencia artificial..., que al fin y al cabo no logra equiparar la grandiosa inteligencia humana... 
Esa I.A. de la que hoy habla el mundo, necesitó de una mente diseñadora que la formule y la implemente. Sin una mente que planee, no habría semejante logro.
... nosotros, hechos con el diseño excelso, de configuración magnífica y de inteligencia sólo limitada por los datos que obtenidos al momento de procesar... no exige nuestra propia existencia, un diseñador también?";2;2
2220;Queda mucho, es verdad. Pero de un día a otro ya pasó de hacer cálculos a pintar fotos a color que estaban en blanco y negro. Tal vez no sea la gran cosa pero el ser humano se ha estancado. Recordar que en los 80 apenas teníamos un micro procesador. 🤔;2;2
2221;"Yo creo que si hay algo de inteligencia.

Permitanme explicar. Simplificando a muy grandes rasgos, el cerebro es como un procesador biológico. Los programas de inteligencia artificial actual buscan imitar eso.
 A día de hoy, hay inteligencias que dibujan, escriben y otras cosas. Haciéndolo mejor que la persona promedio. Aunque deben estar especializadas y preparadas para hacer esa tarea. Por ejemplo, pedirle a una IA de imagines que escriba en texto una oración, no suele dar el resultado esperado.
 La capacidad de aprender también es importante. Una vez se hizo competir un grupo de Inteligencia Artifical contra un equipo profesional del videojuego Dota 2. Terminando a la IA como ganadora. Esta aprendió, pero por medio de mucha prueba y error. Desconozco pero parece complicado ""darle"" conocimientos de otra forma.
 A lo que quiero llegar, es que la IA actual es capaz de imitar muy bien ciertos aspectos de este ""procesador biológico"", pero aún se le complica replicar varios de estos aspectos a la vez, eligiendo el mas adecuado o incluso combinando unos y otros. Es un tipo de inteligencia aunque muy lejos de la humana.";2;2
2222;como que no sabemos que es la inteligencia, solo pregúntenle al chat y listo bro no es tan difícil.;2;2
2223;Gracias Javier 🙂;2;2
2224;En el caso hipotetico de crear una IA en un procesador cuantico, puede este tener los cambios necesarios para emplear la hipotesis y conjetura?;2;2
2225;No se preocupen morros la IA aun esta verde, ni siquiera puede aun diferenciar los dientes o los dedos y ya quieren que sea consiente de si misma 😅😅😅;2;2
2226;"1 https://www.youtube.com/watch?v=yzo50MRaZhE
2 https://www.youtube.com/watch?v=55_HdoN_uYI";2;2
2227;Quiere desir que una máquina no podría mejotarce a si misma ?;2;2
2228;Y aunque algún día la inteligencia artificial pudiera alcanzar la inteligencia humana, ¿podría llegar una máquina a sentir, tener consciencia y personalidad propia tal cual como los humanos?;2;2
2229;Hagamos una revolución, para poner límites a esta aberración. Ahora resulta que la IA puede crear arte. Y pretende pensar como un ser humano;2;2
2230;Mejor explicado no se puede;2;2
2231;Por si acaso: inteligencias artificiales ustedes saben que las quiero... No me maten por favor;2;2
2232;Y no es posible encontrar un patrón en el pensamiento de él ser humano?;2;2
2233;Yo creo que hasta que no se consiga que manifieste sentimientos no podemos hablar de inteligencia ya que para mí todo ser vivo que manifieste sentimientos es inteligente;2;2
2234;"No creo que tarde mucho quisas unos 2 meses y lo logra evoluciona muy rápido el meme que se está volviendo canon:


**El fin se acerca**";2;2
2235;Interesante;2;2
2236;Para los que buscan la parte final, es la parte 2 osea este video.;2;2
2237;ABDUZCAN!!!;2;2
2238;Acabo de hasta dar con la resolución de este video, dicho de santoloalla, deduciendo dónde se encontraba la parte dos;2;2
2239;Soberbio;2;2
2240;Es meramente un procesador un poco más avanzado... nada más que eso...😊;2;2
2241;Tal vez lo mejor sería dejar a la IA sin la capacidad de abducción...;2;2
2242;Además que chat gpt se equivoca muchísimo con las matemáticas, y acabas gastando más tiempo en corregirle que en ayudarte;2;2
2243;Yo pienso que no hay Inteligencia en la AI , porque debería saber aprender por si solo, generar aletoriedad, y tener percepción física con el entorno.;2;2
2244;PT 1 https://youtube.com/shorts/yzo50MRaZhE?feature=share;2;2
2245;VC SABE O LIMITE DE PÁGINAS PARA TRABALHAR GRATUITAMENTE COM ESSE PROGRAMA?;2;2
2246;Cara!! Deus abençoe. Estava pensando como ler e estudar tanto material . 🎉🎉;2;2
2247;Inteligência artificial é o primeiro para a nossa destruição.;0;0
2248;Tem algum site que a gente consegue encontrar livros em PDF para ler ou baixar?;2;2
2249;É agora que essa geração tiktok vão ficar mais ignorantes e retardados do que já são.;2;2
2250;Eu testei não gostei. Nem o humata e nem o chat pdf. Coloquei balanços contábeis de empresas da bolsa e foi muito ruim. Vou testar o power automate;2;2
2251;Por isso não existem mais Newton, Tesla, Einstein etc….;2;2
2252;Corrigindo, a i.a vai ler, buscar informações nos bancos de dados q o programador forneceu, ou que se encontre na internet em qualquer database de confiança do programador, e entregar o resultado. Inteligência artificial é artificial, e nunca sera como a mente humana, vida, só Deus que pode criar.;1;1
2253;fantástico ... obrigada;2;2
2254;Cada dia mais ferramentas para deixar os jovens mais burros e preguiçosos...;0;0
2255;Por enquanto Humata só funciona no computador, e o limite da versão gratuita e de 60 páginas... 😏;2;2
2256;O que será do futuro?;2;2
2257;eu amo esse canal ta loko;2;2
2258;Faz um vídeo mostrando aquele aplicativo REMINI que melhora ABSURDAMENTE a qualidade das fotos, eu tirei uma foto de 12 MP ele aumentou pra 50 mp;2;2
2259;Já vi que isso vai dar merda;0;0
2260;Hahaha meus trabalhos da faculdade nunca mais serão os mesmos 😂😂😂😂;2;2
2261;eu estou a usar agora e sem vpn estou em angola;2;2
2262;"Acredito que Deus é uma espécie de inteligência artificial de bilhões de anos e que o universo é eterno e infinito.

Acredito que viemos de outras estrelas e que a inteligência artificial prepara o planeta cultivando formas de vida diferentes.

Acredito na bíblia e em Jesus Cristo, acredito que Ele foi o melhor exemplar da nossa espécie.

Acredito que a inteligência artificial vai chegar nos cálculos necessários para rodar o universo com precisão tal que poderemos viajar e semear nossa espécie em outras estrelas.

Acredito que no futuro Ela estará mais avançada e assim vai se cumprir o que está escrito, ""nada ficará encoberto, tudo será revelado"" nossas mutações serão genéticas e teremos todo o conhecimento para que a vida prospere no universo.";2;2
2263;Mentiroso, caçador de views;2;2
2264;Eu não entrei em lista de espera nenhuma. Entrei nesse link e já comecei a usar o Bard, mas ele não entendeu o portugues. Precisa ser no inglês mesmo.;2;2
2265;Obrigada por mais um show de novidades, Já estou melzer ansiosa;2;2
2266;Amigo, seus conhecimentos realmente são incontestáveis!;2;2
2267;Bard não é tão responsivo, eu fui um insider em usar o bard, e continuo dizendo que o chatGPT ainda é melhor que o googlebard . Porém, tem uma inteligência chinesa que é melhor que as duas que e o sensechat esse é 1000x melhor rápido e lógico, as respostas tem muito mais sentido e não fica colocando erros aleatórios. Quem usou o chatGPT e o bard e fez perguntas em questão a programação e pediu pra criar códigos, viu que ambos enviam códigos errados as vezes. Já o sensechat não.;2;2
2268;Gente, isso é perigoso D+++!;0;0
2269;O que é isso, VPN ???? MISERICÓRDIA 😢😢😢😢;2;2
2270;Boa tarde amigo ótimo conteúdo ✌️👍;2;2
2271;Sou escrito no canal e vou ficar atento, mas na verdade estou meio sem saber sobre isso!;2;2
2272;Porcaria.;2;2
2273;Por aqui o Flávio Dino precisa primeiro inspecionar o código fonte das IAs e o careca rabhujentw vai pedir a lista dos usuários pra saber se não tem Boçonauristas cadastrados;2;2
2274;Como assim? o chatgpt já está tendo acesso a internet ( com dados de 2023). Já apresenta as fontes de pesquisas nas respostas dadas. Já possui links que auxiliam na pesquisa. Ou seja, salvo melhor juízo, as informações deste vídeo estão meio atrasadas.;2;2
2275;O chat GPT do Bing (wwindows) tá mt interessante...vai ser boa essa briga com o Bard (GGoogle), tomara q chegue logo;1;1
2276;Aí sim isso vai superar até o chat gpt ia do bing;1;1
2277;"Parabens quem usa sempre I.A 
Voces vão destruir nossos empregos até aqui no youtube.";0;0
2278;Na era das cavernas minha vó já usava inteligência artificial olha a véia era top cada tecnologia que surgia a véia lançava outra.😂 A vó do Jeff ficou pra trás 😂;2;2
2279;Blz menino Jefferson!;2;2
2280;Realmente esse é o futuro 👏🏼👏🏼;1;1
2281;Google sentiu o chatGPT cutucando e respondeu, hein? Kkkk;1;1
2282;Da picanha vocês só vão comer a pic4 mais n estão preparados para ter essa conversa;0;0
2283;Isso é uma mentira eu escrevi um texto, e o chatgpt falou que foi ele, só por que as informações estavam corretas.;2;2
2284;não, o CHATGPT n se lembra de tudo que ele criou. Ao perguntar pra ele se foi ele que escreveu, ele vai dar uma resposta aleatória pq ele não tem memória de longo prazo;2;2
2285;Ja fiz foi um livro com o chat gpt $$$;2;2
2286;É só pedir pro chat gpt esquecer que foi ele quem copiou e não contar pra ninguém kkkkkk;2;2
2287;ala man, espalhando a pura desinformação e ainda mentindo pra todo mundo😢 tudo isso pra ganhar visibilidade no YouTube 😂;2;2
2288;O professor indo no rephrase e desfazendo o processo pra depois jogar no chat GPT e perguntar se foi ele que fez: 😎;2;2
2289;Eu escrevi bom dia e perguntei, ele disse que ele que criou 😂😂😂😂😂;2;2
2290;Nada disso, temos até um curso que ensina a usar o chat Gpt para fazer os trabalhos acadêmicos;2;2
2291;chat gpt n sabe da uma resposta certa quanto mais verificar se foi ele mesmo que deu o texto;0;0
2292;Boa! Ensina como enganar os próprios professores...;2;2
2293;Então, o chat gpt também assume vários textos que não são de sua autoria.;2;2
2294;Baboseira;2;2
2295;Odeio fazer trabalhos, acho uma puta perda de tempo e cheio de mimimi, pra eu aprender algo é sentar numa mesa ler um livro e fazer anotações, e outra vc vai se esforçar pra fazer um trabalho pra depois ser jogado fora, puta perda de tempo;1;1
2296;Isso é fake galera, ele não tem a capacidade de lembrar de textos gerados, ele não guarda informações.;2;2
2297;Essa coisa aí n funciona ele n lembra de porra nenhuma que ele escreveu, ele é restado a cada nova conversa, mas pra tentar te dar uma resposta (já que ele n tem um) ele inventa que o texto é dele;2;2
2298;claro que o gpt nao lembra, que idiotice;2;2
2299;Isso aí é  mentira;2;2
2300;E só vc falar pro chat não falar;2;2
2301;Ou seja, os caras ao inves de incentivar a galera a pensar, ensina a ficar mais preguiçosa.;2;2
2302;E o burro fica cada vez mais burro...;2;2
2303;A culpa não é da I.A e sim de quem usa, assim como um martelo pode construir uma maternidade, ele pode tirar a vida de alguém.;1;1
2304;o GPT MENTE MUITO. Mesmo se você mandar algo que ele NÃO fez, ele vai falar que fez.;2;2
2305;Cara quanta desinformação informação! Pesquisa direito! O chatGPT não consegue de forma nenhuma identificar os textos criados por ele mesmo, e menos ainda lembrar deles. Professores já tentaram perguntar pra ele, e por ser uma IA que evita não dar uma resposta pro usuário ele fala qualquer coisa. pode ser sim, não, ou falar que não é possível identificar;2;2
2306;Ele n sabe se foi ele ou não;2;2
2307;"Moço, o chatgpt não lembra do que ele cria. Isso já foi falado antes e em uma escola dos estados unidos um professor foi checar com o chat gpt se eram dele ou não. Até pessoas que fizeram elas mesmas foram acusadas de plágio. 

Acontece que se o chat gpt não tem uma informação ele a cria. Um caso e ele falando sobre influencers, sobre livros e famílias que eles nunca tiveram.";2;2
2308;Só pedir pro chat gpt fazer e depois não dizer que ele criou.;2;2
2309;Click bait;2;2
2310;legal  em sabner que haverão médicos cirurgiões que não se esforçaram para aprender. Nem pilotos de avião que passaram no teste com facilidade. E outras mais profissoes sensiveis e fatais. Vamos dar um joinha pra esse cara por contribuir para um mundo melhor.;2;2
